timestamp,sensor_id,temperature,humidity,pressure,status
2024-01-06T13:18:00,S003,23.6,51.2,1015.5,OK
2024-01-06T14:09:00,S016,23.2,50.5,1014.0,OK
2024-01-06T15:43:00,S018,21.8,55.3,1010.6,OK
2024-01-06T16:28:00,S001,21.7,48.5,1015.5,OK
2024-01-06T17:41:00,S011,20.4,37.2,1015.4,OK
2024-01-06T18:50:00,S011,17.6,46.3,1006.8,OK
2024-01-06T19:19:00,S019,21.3,56.9,1019.5,WARN
2024-01-06T20:50:00,S009,22.4,54.5,1010.7,WARN
2024-01-06T21:22:00,S010,27.6,39.2,1013.8,WARN
2024-01-06T22:45:00,S018,20.2,71.2,1017.1,OK
2024-01-06T23:50:00,S005,18.1,47.6,1015.1,ERROR
2024-01-06T00:36:00,S005,19.3,48.5,1015.2,OK
2024-01-06T01:20:00,S012,26.5,51.5,1017.4,WARN
2024-01-06T02:34:00,S010,22.5,46.6,1020.8,OK
2024-01-06T03:59:00,S011,19.8,59.8,1024.0,OK
2024-01-06T04:32:00,S011,20.5,38.3,1023.5,OK
2024-01-06T05:42:00,S005,17.2,49.9,1005.3,OK
2024-01-06T06:21:00,S004,21.3,23.7,1017.1,ERROR
2024-01-06T07:01:00,S013,24.9,39.8,1010.6,ERROR
2024-01-06T08:05:00,S011,26.0,49.9,1009.9,ERROR
2024-01-06T09:12:00,S001,20.9,61.8,1017.9,OK
2024-01-06T10:42:00,S003,25.0,43.5,1006.2,OK
2024-01-06T11:03:00,S012,22.2,32.3,1017.8,OK
2024-01-06T12:23:00,S013,20.3,50.9,1004.8,OK
2024-01-06T13:05:00,S007,28.6,43.5,1007.6,OK
2024-01-06T14:51:00,S015,20.7,62.6,1018.2,OK
2024-01-06T15:08:00,S019,21.4,40.5,1011.4,ERROR
2024-01-06T16:30:00,S017,23.1,44.7,1021.1,OK
2024-01-06T17:00:00,S014,20.7,39.9,1009.9,WARN
2024-01-06T18:35:00,S015,20.8,28.7,1015.1,OK
2024-01-06T19:18:00,S018,23.5,26.4,1013.5,ERROR
2024-01-06T20:53:00,S019,20.7,57.1,1011.9,OK
2024-01-06T21:09:00,S009,22.2,40.6,1019.8,OK
2024-01-06T22:30:00,S004,18.4,27.6,1008.0,OK
2024-01-06T23:41:00,S008,23.7,61.7,1014.5,OK
2024-01-07T00:04:00,S020,21.9,31.8,1003.8,OK
2024-01-07T01:43:00,S016,19.6,63.2,1011.5,ERROR
2024-01-07T02:32:00,S019,24.3,45.9,1010.6,OK
2024-01-07T03:56:00,S005,21.2,42.9,1014.3,ERROR
2024-01-07T04:26:00,S012,24.4,47.5,1011.7,WARN
2024-01-07T05:49:00,S006,21.1,46.2,1006.3,WARN
2024-01-07T06:34:00,S011,25.9,31.5,1011.3,OK
2024-01-07T07:44:00,S012,19.7,55.9,1016.7,WARN
2024-01-07T08:00:00,S005,19.1,43.9,1008.5,WARN
2024-01-07T09:06:00,S007,22.3,49.0,1015.9,WARN
2024-01-07T10:50:00,S018,17.7,32.7,1006.9,OK
2024-01-07T11:44:00,S004,21.4,25.7,1018.5,OK
2024-01-07T12:52:00,S005,25.0,39.7,1011.2,OK
2024-01-07T13:56:00,S020,24.6,18.8,1011.1,WARN
2024-01-07T14:45:00,S010,27.4,48.3,1014.7,WARN
2024-01-07T15:44:00,S008,27.8,42.6,1016.2,OK
2024-01-07T16:27:00,S004,26.6,53.1,1013.1,OK
2024-01-07T17:02:00,S017,21.1,35.6,1009.9,ERROR
2024-01-07T18:02:00,S003,21.9,46.4,1015.1,OK
2024-01-07T19:13:00,S019,22.9,50.2,1011.1,ERROR
2024-01-07T20:01:00,S003,25.0,58.1,1011.9,ERROR
2024-01-07T21:10:00,S017,25.9,47.6,1006.2,OK
2024-01-07T22:36:00,S003,25.2,52.7,1016.5,WARN
2024-01-07T23:18:00,S006,22.2,55.1,1009.4,OK
2024-01-07T00:06:00,S007,27.1,35.6,1005.4,WARN
2024-01-07T01:28:00,S004,22.7,48.9,1017.2,OK
2024-01-07T02:27:00,S007,18.9,44.1,1013.3,OK
2024-01-07T03:07:00,S017,19.4,56.1,1019.4,OK
2024-01-07T04:18:00,S018,21.8,40.9,1008.1,OK
2024-01-07T05:38:00,S010,22.1,37.6,1004.2,WARN
2024-01-07T06:35:00,S014,20.5,64.0,1013.7,OK
2024-01-07T07:43:00,S012,23.1,60.7,1029.5,OK
2024-01-07T08:43:00,S004,19.1,52.4,1011.9,OK
2024-01-07T09:25:00,S019,20.6,61.3,1011.8,WARN
2024-01-07T10:04:00,S012,24.7,43.6,1000.4,OK
2024-01-07T11:14:00,S014,16.8,43.7,1009.0,OK
2024-01-07T12:49:00,S019,17.8,35.7,1016.8,ERROR
2024-01-07T13:30:00,S020,15.2,73.2,1008.4,OK
2024-01-07T14:17:00,S005,22.2,40.2,1013.0,OK
2024-01-07T15:08:00,S001,25.5,47.7,1014.0,OK
2024-01-07T16:31:00,S001,24.9,43.3,1011.8,OK
2024-01-07T17:39:00,S004,20.4,45.9,1005.7,OK
2024-01-07T18:49:00,S016,22.5,38.5,1010.0,ERROR
2024-01-07T19:34:00,S011,19.0,49.6,1007.2,OK
2024-01-07T20:48:00,S002,28.2,43.8,1017.0,OK
2024-01-07T21:28:00,S015,24.2,51.1,1013.7,OK
2024-01-07T22:55:00,S010,23.3,41.0,1009.1,OK
2024-01-07T23:31:00,S004,23.1,34.5,1010.6,OK
2024-01-07T00:43:00,S018,18.9,40.0,1016.6,OK
2024-01-07T01:16:00,S016,19.2,36.8,1010.4,OK
2024-01-07T02:22:00,S010,21.7,47.2,1022.1,ERROR
2024-01-07T03:51:00,S019,23.6,65.8,1014.8,ERROR
2024-01-07T04:24:00,S004,13.6,58.5,1011.5,WARN
2024-01-07T05:15:00,S008,22.5,37.0,1007.6,OK
2024-01-07T06:04:00,S010,23.4,49.0,1011.7,OK
2024-01-07T07:55:00,S014,21.8,25.4,1008.5,ERROR
2024-01-07T08:01:00,S016,14.6,29.7,1009.4,OK
2024-01-07T09:06:00,S016,24.1,57.1,1017.4,ERROR
2024-01-07T10:31:00,S017,23.7,31.3,1015.1,OK
2024-01-07T11:12:00,S016,24.2,27.2,1002.8,OK
2024-01-07T12:53:00,S018,22.5,52.7,1011.1,WARN
2024-01-07T13:39:00,S003,25.7,42.4,1006.6,OK
2024-01-07T14:21:00,S009,26.9,52.4,1009.6,OK
2024-01-07T15:41:00,S010,22.3,36.6,1012.9,OK
2024-01-07T16:34:00,S011,22.9,54.7,1009.1,OK
2024-01-07T17:11:00,S001,19.7,36.6,1008.7,WARN
2024-01-07T18:36:00,S016,23.8,69.9,1012.7,OK
2024-01-07T19:34:00,S020,18.6,58.1,1004.3,OK
2024-01-07T20:46:00,S002,19.2,43.7,1014.7,OK
2024-01-07T21:48:00,S010,23.4,50.7,1008.7,OK
2024-01-07T22:40:00,S007,23.3,38.5,1012.3,OK
2024-01-07T23:38:00,S008,23.7,40.9,1014.4,WARN
2024-01-07T00:01:00,S008,22.8,36.8,997.7,OK
2024-01-07T01:41:00,S002,22.8,47.4,1016.8,OK
2024-01-07T02:16:00,S009,21.0,39.8,1020.7,OK
2024-01-07T03:50:00,S001,15.8,65.0,1016.6,ERROR
2024-01-07T04:38:00,S010,26.3,29.1,1009.0,OK
2024-01-07T05:56:00,S003,23.6,29.7,1018.8,WARN
2024-01-07T06:15:00,S004,18.8,39.9,1018.4,OK
2024-01-07T07:49:00,S017,25.0,44.8,1023.4,WARN
2024-01-07T08:38:00,S004,22.4,36.4,1017.0,OK
2024-01-07T09:47:00,S008,17.7,51.4,1011.6,OK
2024-01-07T10:11:00,S007,25.2,43.0,1012.8,OK
2024-01-07T11:34:00,S012,26.0,43.5,1010.7,OK
2024-01-07T12:27:00,S016,18.8,21.6,1021.5,ERROR
2024-01-07T13:30:00,S012,17.2,45.9,1012.1,OK
2024-01-07T14:02:00,S002,20.1,28.6,1013.4,ERROR
2024-01-07T15:40:00,S012,25.8,57.5,1008.7,OK
2024-01-07T16:55:00,S008,23.9,37.3,1017.2,ERROR
2024-01-07T17:19:00,S003,20.4,60.5,1009.7,ERROR
2024-01-07T18:13:00,S006,25.7,37.9,1019.2,OK
2024-01-07T19:50:00,S002,18.5,44.4,1015.0,OK
2024-01-07T20:30:00,S014,24.4,41.0,1003.1,OK
2024-01-07T21:52:00,S006,25.1,41.2,1007.4,ERROR
2024-01-07T22:26:00,S020,21.5,32.5,1009.4,OK
2024-01-07T23:41:00,S006,26.1,32.9,1006.5,WARN
2024-01-07T00:00:00,S013,22.8,53.1,1010.8,WARN
2024-01-07T01:33:00,S005,21.3,53.7,1006.8,ERROR
2024-01-07T02:28:00,S016,23.1,41.2,1016.1,ERROR
2024-01-07T03:51:00,S010,25.6,48.3,1017.9,WARN
2024-01-07T04:25:00,S013,27.9,37.9,1014.9,OK
2024-01-07T05:41:00,S020,29.2,29.8,1005.2,OK
2024-01-07T06:12:00,S009,21.5,39.2,1008.7,ERROR
2024-01-07T07:09:00,S003,23.8,50.9,1012.2,OK
2024-01-07T08:07:00,S001,21.4,34.5,1017.8,OK
2024-01-07T09:31:00,S004,20.4,46.1,1016.3,ERROR
2024-01-07T10:18:00,S016,19.6,52.2,1013.9,ERROR
2024-01-07T11:46:00,S007,24.0,36.1,1015.5,WARN
2024-01-07T12:01:00,S010,24.2,43.9,1009.4,OK
2024-01-07T13:43:00,S015,22.7,54.7,1015.9,ERROR
2024-01-07T14:44:00,S013,20.2,30.4,1010.9,ERROR
2024-01-07T15:04:00,S004,17.3,41.9,1012.4,WARN
2024-01-07T16:30:00,S012,29.1,44.5,1019.6,OK
2024-01-07T17:51:00,S002,21.2,56.8,1013.2,OK
2024-01-07T18:19:00,S013,21.2,40.3,1014.1,WARN
2024-01-07T19:16:00,S006,21.5,21.9,1012.7,OK
2024-01-07T20:08:00,S003,20.5,56.2,1014.6,OK
2024-01-07T21:08:00,S016,23.2,58.1,1006.2,OK
2024-01-07T22:23:00,S014,20.7,65.0,1006.6,ERROR
2024-01-07T23:33:00,S011,18.7,39.5,1014.2,OK
2024-01-07T00:31:00,S005,15.6,37.2,1009.5,WARN
2024-01-07T01:09:00,S002,19.6,45.3,1014.3,ERROR
2024-01-07T02:10:00,S015,13.0,57.7,1014.3,ERROR
2024-01-07T03:45:00,S018,21.6,33.4,1013.5,OK
2024-01-07T04:55:00,S005,22.9,48.1,1015.1,WARN
2024-01-07T05:47:00,S017,20.6,50.7,1007.2,OK
2024-01-07T06:37:00,S007,15.1,31.6,1006.6,OK
2024-01-07T07:58:00,S003,21.4,45.3,1018.9,OK
2024-01-07T08:56:00,S011,26.5,47.5,1010.9,OK
2024-01-07T09:59:00,S004,19.3,48.0,1010.5,OK
2024-01-07T10:29:00,S016,14.8,52.1,1012.6,OK
2024-01-07T11:41:00,S020,21.8,53.4,1011.7,OK
2024-01-07T12:46:00,S019,26.1,59.5,1014.3,OK
2024-01-07T13:47:00,S003,19.7,32.0,1011.0,OK
2024-01-07T14:25:00,S009,25.4,68.3,1014.4,WARN
2024-01-07T15:10:00,S013,21.0,46.5,1009.0,OK
2024-01-07T16:09:00,S004,20.4,62.1,1012.0,OK
2024-01-07T17:38:00,S005,15.3,42.2,1014.7,ERROR
2024-01-07T18:32:00,S007,15.8,46.4,1006.6,OK
2024-01-07T19:05:00,S014,22.6,50.2,1006.6,OK
2024-01-07T20:40:00,S014,25.0,51.6,1020.4,OK
2024-01-07T21:43:00,S005,21.2,56.1,1010.4,OK
2024-01-07T22:33:00,S003,21.2,55.4,1017.8,WARN
2024-01-07T23:08:00,S010,20.1,51.6,1007.9,ERROR
2024-01-07T00:36:00,S002,15.6,38.0,1007.0,OK
2024-01-07T01:06:00,S015,21.7,38.1,1007.5,ERROR
2024-01-07T02:22:00,S009,17.6,36.2,1021.2,OK
2024-01-07T03:11:00,S006,22.5,46.7,1011.7,OK
2024-01-07T04:56:00,S010,20.1,59.8,1013.3,ERROR
2024-01-07T05:21:00,S006,18.7,46.0,1015.0,OK
2024-01-07T06:16:00,S004,21.5,45.8,1012.4,OK
2024-01-07T07:30:00,S015,22.3,37.8,1003.6,OK
2024-01-07T08:38:00,S016,20.2,62.3,1007.3,OK
2024-01-07T09:43:00,S013,18.9,46.4,1011.0,WARN
2024-01-07T10:00:00,S007,22.4,46.2,1022.7,WARN
2024-01-07T11:30:00,S005,20.9,38.7,1008.7,OK
2024-01-07T12:54:00,S018,22.9,52.9,1007.5,OK
2024-01-07T13:07:00,S006,22.8,58.4,1008.3,OK
2024-01-07T14:31:00,S016,25.3,46.3,1013.2,OK
2024-01-07T15:03:00,S011,24.5,59.1,1013.3,OK
2024-01-07T16:27:00,S014,24.8,31.7,1007.8,ERROR
2024-01-07T17:02:00,S016,19.8,35.3,1016.5,OK
2024-01-07T18:39:00,S016,22.1,48.5,1019.5,OK
2024-01-07T19:04:00,S009,22.5,53.1,1009.8,OK
2024-01-07T20:07:00,S016,18.9,35.0,1007.9,WARN
2024-01-07T21:18:00,S007,23.0,34.5,1014.0,OK
2024-01-07T22:14:00,S019,24.3,40.1,1005.3,OK
2024-01-07T23:29:00,S005,18.5,56.9,1007.6,OK
2024-01-07T00:26:00,S012,23.5,27.8,1016.9,ERROR
2024-01-07T01:44:00,S003,18.5,42.4,1010.7,WARN
2024-01-07T02:10:00,S020,16.7,45.9,1018.5,WARN
2024-01-07T03:13:00,S018,20.8,46.8,1013.3,ERROR
2024-01-07T04:22:00,S006,24.7,62.6,1003.9,ERROR
2024-01-07T05:27:00,S004,21.9,41.3,1011.3,WARN
2024-01-07T06:31:00,S009,27.3,44.3,1014.0,OK
2024-01-07T07:17:00,S005,16.9,57.3,1004.9,OK
2024-01-07T08:42:00,S004,20.1,23.0,1007.9,OK
2024-01-07T09:06:00,S020,23.3,29.7,1006.7,OK
2024-01-07T10:52:00,S018,23.4,46.2,1006.1,ERROR
2024-01-07T11:10:00,S010,17.6,40.6,1004.8,OK
2024-01-07T12:46:00,S004,23.6,52.8,1014.1,WARN
2024-01-07T13:28:00,S014,20.6,45.1,1012.4,OK
2024-01-07T14:21:00,S010,20.7,44.9,1007.2,ERROR
2024-01-07T15:40:00,S008,25.6,54.7,1019.8,OK
2024-01-07T16:50:00,S008,24.1,53.1,1022.3,OK
2024-01-07T17:50:00,S012,18.8,55.1,1011.1,OK
2024-01-07T18:45:00,S017,23.2,43.5,1007.4,WARN
2024-01-07T19:27:00,S002,29.8,42.8,1013.9,OK
2024-01-07T20:09:00,S019,26.0,50.0,1011.3,OK
2024-01-07T21:18:00,S014,17.7,32.7,1017.4,OK
2024-01-07T22:55:00,S010,21.5,36.5,1007.8,OK
2024-01-07T23:39:00,S005,26.7,41.7,1007.8,WARN
2024-01-07T00:56:00,S018,19.0,35.2,1008.7,OK
2024-01-07T01:25:00,S007,23.0,48.1,1011.6,OK
2024-01-07T02:21:00,S013,21.2,28.8,1023.9,ERROR
2024-01-07T03:13:00,S003,28.6,36.4,1012.7,ERROR
2024-01-07T04:48:00,S006,28.2,48.1,1009.3,ERROR
2024-01-07T05:46:00,S014,21.4,49.8,1012.8,OK
2024-01-07T06:53:00,S012,21.8,56.9,1019.0,OK
2024-01-07T07:28:00,S010,25.5,44.1,1012.8,ERROR
2024-01-08T08:15:00,S019,16.2,36.5,1008.7,OK
2024-01-08T09:14:00,S012,19.3,40.5,1020.1,OK
2024-01-08T10:36:00,S005,21.2,33.2,1013.1,OK
2024-01-08T11:12:00,S012,24.7,39.6,1013.8,OK
2024-01-08T12:53:00,S014,22.9,46.8,1017.3,OK
2024-01-08T13:04:00,S012,19.8,40.5,1008.5,OK
2024-01-08T14:33:00,S013,24.8,35.5,1002.0,OK
2024-01-08T15:59:00,S016,14.4,43.8,1007.8,WARN
2024-01-08T16:09:00,S017,25.3,56.3,1018.4,OK
2024-01-08T17:07:00,S007,25.4,42.5,1013.4,WARN
2024-01-08T18:35:00,S012,23.3,42.6,1014.4,ERROR
2024-01-08T19:36:00,S010,20.8,50.6,1013.7,ERROR
2024-01-08T20:19:00,S012,20.9,55.9,1013.7,OK
2024-01-08T21:26:00,S002,20.4,52.9,1011.4,ERROR
2024-01-08T22:13:00,S006,23.5,34.5,1016.3,OK
2024-01-08T23:26:00,S016,23.9,33.4,1010.1,ERROR
2024-01-08T00:50:00,S013,17.3,47.5,1006.3,OK
2024-01-08T01:40:00,S015,18.9,46.1,1005.6,WARN
2024-01-08T02:55:00,S011,25.6,52.5,1009.5,OK
2024-01-08T03:21:00,S018,19.9,59.3,1015.1,OK
2024-01-08T04:47:00,S009,18.3,29.1,1011.3,OK
2024-01-08T05:19:00,S018,18.2,36.2,1007.3,OK
2024-01-08T06:12:00,S020,17.1,40.6,1018.9,OK
2024-01-08T07:32:00,S001,21.0,62.1,1021.0,WARN
2024-01-08T08:01:00,S009,22.5,37.7,1010.1,OK
2024-01-08T09:05:00,S018,16.0,37.1,1009.8,OK
2024-01-08T10:31:00,S001,21.0,50.3,1019.1,OK
2024-01-08T11:16:00,S003,22.6,48.4,1014.5,WARN
2024-01-08T12:18:00,S005,24.1,60.6,1020.0,OK
2024-01-08T13:10:00,S002,28.1,38.3,1010.1,OK
2024-01-08T14:45:00,S002,21.6,49.4,1019.6,ERROR
2024-01-08T15:24:00,S004,26.9,52.0,1014.2,OK
2024-01-08T16:37:00,S008,17.0,45.7,1011.1,OK
2024-01-08T17:20:00,S015,23.0,41.5,1012.4,OK
2024-01-08T18:26:00,S008,22.5,44.0,1006.7,OK
2024-01-08T19:15:00,S018,20.7,42.0,1010.9,OK
2024-01-08T20:26:00,S015,25.7,52.2,1016.8,ERROR
2024-01-08T21:34:00,S006,29.5,47.5,1006.9,OK
2024-01-08T22:58:00,S018,21.9,45.1,1003.8,ERROR
2024-01-08T23:41:00,S006,23.2,68.3,1013.0,OK
2024-01-08T00:17:00,S020,22.0,60.1,1022.6,WARN
2024-01-08T01:37:00,S017,22.0,43.8,1015.9,OK
2024-01-08T02:36:00,S003,21.1,54.5,1015.0,OK
2024-01-08T03:17:00,S014,23.1,47.9,1018.7,ERROR
2024-01-08T04:56:00,S011,16.5,24.0,1012.0,OK
2024-01-08T05:20:00,S011,19.7,51.2,1025.3,ERROR
2024-01-08T06:01:00,S005,21.9,44.5,1002.4,OK
2024-01-08T07:11:00,S014,22.9,30.5,1010.3,OK
2024-01-08T08:48:00,S013,16.9,40.8,1011.8,OK
2024-01-08T09:57:00,S015,21.0,40.6,1008.9,OK
2024-01-08T10:52:00,S020,20.8,49.9,1013.9,OK
2024-01-08T11:07:00,S015,17.4,40.5,1015.4,OK
2024-01-08T12:14:00,S001,22.2,29.9,1012.2,OK
2024-01-08T13:40:00,S010,20.1,47.5,1009.7,OK
2024-01-08T14:23:00,S002,20.8,66.3,1012.1,WARN
2024-01-08T15:52:00,S013,20.0,51.2,1015.6,OK
2024-01-08T16:31:00,S006,17.8,40.3,1006.1,OK
2024-01-08T17:11:00,S003,20.2,30.9,1008.6,WARN
2024-01-08T18:16:00,S019,25.8,28.7,1012.5,OK
2024-01-08T19:01:00,S018,19.6,33.6,1008.0,OK
2024-01-08T20:00:00,S014,17.5,26.5,1024.2,OK
2024-01-08T21:54:00,S014,24.3,42.7,1020.5,OK
2024-01-08T22:31:00,S012,21.1,44.7,1012.7,OK
2024-01-08T23:34:00,S015,21.1,41.0,1017.6,ERROR
2024-01-08T00:05:00,S019,25.2,16.5,1014.2,OK
2024-01-08T01:58:00,S008,26.5,47.9,1017.2,OK
2024-01-08T02:40:00,S004,25.1,46.9,1021.8,ERROR
2024-01-08T03:53:00,S009,22.8,45.2,1018.7,ERROR
2024-01-08T04:53:00,S002,23.6,34.1,1013.2,OK
2024-01-08T05:39:00,S015,23.2,46.2,1006.0,OK
2024-01-08T06:07:00,S003,28.6,41.4,1005.5,OK
2024-01-08T07:04:00,S005,26.4,61.7,1016.4,OK
2024-01-08T08:19:00,S020,21.2,42.4,1010.2,ERROR
2024-01-08T09:54:00,S013,18.6,33.7,1017.0,OK
2024-01-08T10:14:00,S020,23.0,31.4,1007.7,OK
2024-01-08T11:56:00,S020,23.0,38.3,1009.9,OK
2024-01-08T12:50:00,S001,19.4,47.5,1013.8,OK
2024-01-08T13:45:00,S003,23.3,29.0,1007.7,OK
2024-01-08T14:08:00,S017,21.9,55.4,1012.1,WARN
2024-01-08T15:08:00,S002,18.8,53.0,1014.6,OK
2024-01-08T16:32:00,S012,19.7,64.3,1013.5,ERROR
2024-01-08T17:38:00,S011,20.3,38.2,1025.8,OK
2024-01-08T18:37:00,S005,25.3,49.2,1018.0,OK
2024-01-08T19:22:00,S007,16.9,59.1,1011.9,WARN
2024-01-08T20:50:00,S003,19.6,57.5,1008.2,OK
2024-01-08T21:44:00,S011,14.0,52.7,1007.8,ERROR
2024-01-08T22:39:00,S010,20.4,47.9,1004.5,OK
2024-01-08T23:31:00,S008,23.5,57.5,1009.6,OK
2024-01-08T00:14:00,S015,20.4,39.8,1011.8,ERROR
2024-01-08T01:51:00,S013,14.6,46.8,1016.1,OK
2024-01-08T02:23:00,S001,22.7,46.1,1016.1,WARN
2024-01-08T03:40:00,S019,23.6,53.1,1010.5,OK
2024-01-08T04:12:00,S007,21.6,51.9,1012.8,OK
2024-01-08T05:15:00,S006,23.9,47.1,1015.9,ERROR
2024-01-08T06:58:00,S004,26.5,47.0,1006.6,OK
2024-01-08T07:21:00,S007,25.6,42.5,1016.5,ERROR
2024-01-08T08:42:00,S006,29.7,35.1,1023.3,OK
2024-01-08T09:04:00,S004,21.9,59.0,1021.9,WARN
2024-01-08T10:12:00,S018,19.9,51.7,1001.9,WARN
2024-01-08T11:58:00,S002,17.2,46.1,1006.4,OK
2024-01-08T12:18:00,S005,21.5,47.9,1015.9,OK
2024-01-08T13:37:00,S016,16.2,46.0,1015.0,OK
2024-01-08T14:50:00,S020,25.3,49.7,1013.1,OK
2024-01-08T15:23:00,S016,17.7,38.8,1012.6,OK
2024-01-08T16:23:00,S017,20.4,30.1,1009.0,OK
2024-01-08T17:40:00,S019,22.1,41.0,1010.2,WARN
2024-01-08T18:28:00,S008,20.0,50.2,1018.0,ERROR
2024-01-08T19:16:00,S018,19.5,59.4,1017.2,ERROR
2024-01-08T20:28:00,S017,19.6,55.6,1006.2,OK
2024-01-08T21:28:00,S015,22.9,36.3,1015.0,OK
2024-01-08T22:20:00,S009,20.6,49.2,1013.7,ERROR
2024-01-08T23:57:00,S003,26.3,41.7,1018.7,OK
2024-01-08T00:41:00,S003,23.5,22.7,1014.6,OK
2024-01-08T01:34:00,S007,22.7,37.5,1019.5,ERROR
2024-01-08T02:19:00,S009,23.5,57.7,1019.4,OK
2024-01-08T03:47:00,S018,26.5,46.1,1012.7,ERROR
2024-01-08T04:18:00,S012,22.6,35.0,1007.5,OK
2024-01-08T05:00:00,S016,24.2,27.9,1000.6,WARN
2024-01-08T06:55:00,S013,22.7,60.9,1013.9,OK
2024-01-08T07:50:00,S018,24.1,45.8,1005.0,OK
2024-01-08T08:21:00,S003,21.3,51.0,1014.0,WARN
2024-01-08T09:28:00,S015,17.4,46.5,1012.0,WARN
2024-01-08T10:36:00,S005,20.3,60.4,1005.7,ERROR
2024-01-08T11:21:00,S008,22.0,31.7,1016.7,OK
2024-01-08T12:48:00,S018,20.8,57.7,1011.8,WARN
2024-01-08T13:09:00,S011,21.7,28.7,1009.3,OK
2024-01-08T14:36:00,S013,24.0,44.2,1008.2,WARN
2024-01-08T15:30:00,S004,24.4,32.8,1024.2,OK
2024-01-08T16:57:00,S010,23.2,47.6,1011.8,OK
2024-01-08T17:38:00,S016,21.8,51.6,1013.6,OK
2024-01-08T18:18:00,S007,22.5,59.6,1014.6,OK
2024-01-08T19:00:00,S006,22.4,34.8,1022.7,OK
2024-01-08T20:10:00,S004,24.2,52.6,1012.8,WARN
2024-01-08T21:08:00,S007,19.0,38.2,1021.6,OK
2024-01-08T22:30:00,S006,16.4,30.6,1008.0,OK
2024-01-08T23:29:00,S009,20.1,54.2,1027.7,OK
2024-01-08T00:04:00,S013,20.2,40.4,1009.9,OK
2024-01-08T01:29:00,S015,25.4,30.5,1009.2,ERROR
2024-01-08T02:41:00,S015,18.7,60.8,1014.3,WARN
2024-01-08T03:26:00,S008,19.1,50.9,1019.3,OK
2024-01-08T04:29:00,S013,23.6,41.6,1008.5,OK
2024-01-08T05:15:00,S006,20.7,42.9,1020.0,ERROR
2024-01-08T06:42:00,S003,20.5,29.8,1014.2,OK
2024-01-08T07:07:00,S012,25.4,49.2,1014.1,ERROR
2024-01-08T08:26:00,S015,23.0,50.9,1014.1,OK
2024-01-08T09:44:00,S015,22.2,32.9,1018.6,WARN
2024-01-08T10:25:00,S002,23.5,45.3,1016.9,OK
2024-01-08T11:29:00,S016,20.7,41.0,1013.5,OK
2024-01-08T12:15:00,S015,25.5,59.3,1014.7,OK
2024-01-08T13:38:00,S004,20.5,47.3,1015.3,OK
2024-01-08T14:25:00,S006,26.5,53.0,1011.7,ERROR
2024-01-08T15:11:00,S007,20.4,40.3,1002.7,OK
2024-01-08T16:13:00,S015,20.1,27.0,1015.7,OK
2024-01-08T17:42:00,S004,18.0,38.4,1015.7,OK
2024-01-08T18:38:00,S001,24.8,47.9,1014.1,WARN
2024-01-08T19:12:00,S003,24.2,47.4,1013.1,OK
2024-01-08T20:21:00,S007,21.5,41.7,1015.2,OK
2024-01-08T21:10:00,S006,21.7,56.5,1014.6,ERROR
2024-01-08T22:20:00,S018,19.1,35.0,1017.6,OK
2024-01-08T23:07:00,S008,20.8,47.1,1017.6,WARN
2024-01-08T00:00:00,S013,21.7,43.7,1013.8,OK
2024-01-08T01:52:00,S009,24.1,39.4,1009.1,OK
2024-01-08T02:56:00,S007,17.7,54.1,997.7,OK
2024-01-08T03:34:00,S019,22.0,57.0,1024.1,OK
2024-01-08T04:20:00,S013,18.5,20.9,1011.4,OK
2024-01-08T05:48:00,S011,19.5,59.7,1012.0,OK
2024-01-08T06:21:00,S001,18.9,36.6,1007.7,WARN
2024-01-08T07:32:00,S019,24.9,44.5,1012.2,OK
2024-01-08T08:39:00,S004,20.2,60.3,1013.3,OK
2024-01-08T09:08:00,S012,17.8,38.3,1013.0,OK
2024-01-08T10:13:00,S002,22.4,61.0,1018.4,ERROR
2024-01-08T11:08:00,S009,21.8,37.8,1021.0,OK
2024-01-08T12:33:00,S014,20.5,38.4,1022.6,ERROR
2024-01-08T13:21:00,S008,22.9,45.9,1014.6,OK
2024-01-08T14:15:00,S008,19.7,38.8,1010.6,OK
2024-01-08T15:04:00,S016,24.9,50.9,1014.4,OK
2024-01-08T16:09:00,S007,23.3,49.4,1004.5,WARN
2024-01-08T17:15:00,S017,20.4,59.2,1016.8,ERROR
2024-01-08T18:10:00,S007,22.1,51.2,1013.0,OK
2024-01-08T19:40:00,S007,24.5,42.6,1021.6,OK
2024-01-08T20:23:00,S013,19.6,52.8,1006.9,OK
2024-01-08T21:48:00,S005,23.9,52.5,1005.0,OK
2024-01-08T22:48:00,S013,20.9,46.8,1016.5,OK
2024-01-08T23:09:00,S018,20.6,43.9,1009.2,OK
2024-01-08T00:19:00,S015,21.2,57.6,1008.5,OK
2024-01-08T01:30:00,S007,22.3,48.7,1015.7,OK
2024-01-08T02:55:00,S017,21.6,35.4,1008.7,OK
2024-01-08T03:47:00,S012,23.8,38.6,1015.9,OK
2024-01-08T04:04:00,S014,29.0,24.3,1021.2,WARN
2024-01-08T05:12:00,S014,26.9,61.6,1010.7,OK
2024-01-08T06:22:00,S017,20.9,31.3,1011.8,OK
2024-01-08T07:59:00,S014,22.8,44.3,1009.3,OK
2024-01-08T08:58:00,S012,18.9,34.0,1010.7,ERROR
2024-01-08T09:38:00,S015,17.9,50.3,1012.0,WARN
